
iter,llc_rd,llc_wr,mem_rd,mem_wr,decision,token
5896,5,2,1,0,-,-26320
5897,0,0,0,0,R,145680
5898,29,16,7,4,H,-32760
5899,7,2,0,0,R,69240
5900,27,16,7,4,H,-89200
5901,5,3,1,0,R,26680
5902,29,15,7,5,H,-156160
5903,5,2,0,0,-,-34160
5904,0,0,0,0,R,137840
5905,30,13,8,4,H,-56720
5906,7,4,2,1,R,28640
5907,27,19,6,3,H,-119280
5908,3,2,2,1,R,6080
5909,29,17,6,3,H,-161840
5910,5,3,1,0,-,-45960
5911,0,0,0,0,R,126040
5912,29,16,7,4,H,-52400
5913,7,1,1,1,R,39080
5914,28,18,7,3,H,-124960
5915,7,6,2,1,-,-39600
5916,0,0,0,0,R,132400
5917,29,16,6,3,H,-35520
5918,9,3,1,0,R,40360
5919,28,13,8,4,H,-134200
5920,9,2,1,1,-,-62720
5921,0,0,0,0,R,109280
5922,29,16,7,3,H,-64760
5923,6,2,2,1,R,30600
5924,30,14,7,4,H,-157840
5925,9,5,0,0,-,-75840
5926,0,0,0,0,R,96160
5927,29,15,8,4,H,-88400
5928,6,3,2,1,R,6960
5929,30,15,6,4,H,-175360
5930,5,3,1,0,-,-59480
5931,0,0,0,0,R,112520
5932,31,11,8,4,H,-92040
5933,6,2,2,1,R,3320
5934,30,15,6,4,H,-179000
5935,7,3,0,0,-,-77000
5936,0,0,0,0,R,95000
5937,27,15,7,4,H,-63440
5938,6,4,0,0,R,48560
5939,27,19,7,4,H,-109880
5940,6,3,0,0,R,2120
5941,31,11,8,4,H,-202440
5942,5,3,2,1,-,-97080
5943,0,0,0,0,R,74920
5944,29,17,6,3,H,-93000
5945,6,1,1,0,R,12880
5946,29,15,8,4,H,-171680
5947,5,1,0,0,-,-49680
5948,0,0,0,0,R,122320
5949,29,15,8,4,H,-62240
5950,7,1,2,1,R,23120
5951,28,19,6,3,H,-134800
5952,6,2,2,1,-,-39440
5953,0,0,0,0,R,132560
5954,29,16,7,3,H,-41480
5955,8,8,1,0,R,44400
5956,30,13,8,4,H,-150160
5957,5,4,1,1,-,-38680
5958,0,0,0,0,R,133320
5959,29,16,7,3,H,-40720
5960,6,1,2,1,R,54640
5961,30,15,6,4,H,-127680
5962,5,1,1,0,-,-11800
5963,0,0,0,0,R,160200
5964,30,13,8,4,H,-34360
5965,7,6,1,1,R,57120
5966,29,16,7,3,H,-116920
5967,4,3,2,1,-,-1560
5968,0,0,0,0,R,170440
5969,30,16,6,3,H,-7480
5970,6,2,1,0,R,98400
5971,29,15,8,4,H,-86160
5972,6,3,0,0,R,25840
5973,27,15,8,4,H,-138720
5974,7,3,0,0,-,-36720
5975,0,0,0,0,R,135280
5976,30,13,8,4,H,-59280
5977,7,2,2,1,R,26080
5978,30,15,6,4,H,-156240
5979,4,2,0,0,-,-24240
5980,0,0,0,0,R,147760
5981,28,17,7,4,H,-20680
5982,5,3,0,0,R,101320
5983,27,17,8,4,H,-63240
5984,8,3,1,1,R,18240
5985,30,14,7,3,H,-165800
5986,5,1,2,0,-,-56040
5987,0,0,0,0,R,115960
5988,31,11,8,4,H,-88600
5989,7,3,2,1,-,-3240
5990,0,0,0,0,R,168760
5991,28,14,6,3,-,10840
5992,36,20,10,4,H,-255960
5993,9,5,1,1,-,-184480
5994,0,0,0,0,-,-12480
5995,0,0,0,0,R,159520
5996,29,16,7,3,H,-14520
5997,5,2,2,1,R,90840
5998,29,17,6,3,H,-77080
5999,4,3,1,0,R,48800
6000,30,13,8,4,H,-145760
6001,6,2,1,1,-,-44280
6002,0,0,0,0,R,127720
6003,30,14,7,3,H,-56320
6004,5,1,2,0,R,53440
6005,29,15,8,5,H,-135520
6006,6,2,0,0,-,-23520
6007,0,0,0,0,R,148480
6008,28,16,8,4,H,-26080
6009,6,3,1,1,R,75400
6010,28,15,7,3,H,-88640
6011,8,1,2,1,-,-13280
6012,0,0,0,0,R,158720
6013,30,15,6,4,H,-23600
6014,6,3,1,0,R,82280
6015,29,14,8,4,H,-102280
6016,8,2,2,1,-,-26920
6017,0,0,0,0,R,145080
6018,30,14,7,4,H,-43360
6019,6,3,1,0,R,62520
6020,27,18,8,4,H,-102040
6021,5,2,0,0,R,19960
6022,29,15,8,4,H,-164600
6023,5,1,1,1,-,-53120
6024,0,0,0,0,R,118880
6025,30,14,7,3,H,-65160
6026,7,4,2,1,R,20200
6027,28,14,6,3,H,-137720
6028,5,2,2,1,-,-32360
6029,0,0,0,0,R,139640
6030,29,16,6,3,H,-28280
6031,7,4,1,0,R,67600
6032,29,14,8,4,H,-116960
6033,6,1,1,1,-,-15480
6034,0,0,0,0,R,156520
6035,30,15,7,3,H,-27520
6036,5,2,2,1,R,77840
6037,31,13,7,4,H,-120600
6038,5,3,0,0,R,1400
6039,29,14,8,4,H,-183160
6040,5,4,1,1,-,-71680
6041,0,0,0,0,R,100320
6042,30,14,7,3,H,-83720
6043,5,1,2,0,R,26040
6044,28,17,7,4,H,-142400
6045,6,2,1,0,-,-36520
6046,0,0,0,0,R,135480
6047,28,18,7,4,H,-32960
6048,6,4,1,0,R,72920
6049,28,18,6,4,H,-89400
6050,7,1,1,0,R,6480
6051,29,13,8,5,H,-182480
6052,4,3,0,0,-,-50480
6053,0,0,0,0,R,121520
6054,31,11,8,4,H,-83040
6055,5,2,2,1,R,22320
6056,30,12,8,4,H,-172240
6057,6,4,1,1,-,-70760
6058,0,0,0,0,R,101240
6059,28,17,7,3,H,-62800
6060,5,4,2,1,R,42560
6061,28,18,6,3,H,-115360
6062,6,3,2,1,-,-20000
6063,0,0,0,0,R,152000
6064,27,16,6,3,-,4080
6065,39,15,10,5,H,-297120
6066,6,4,2,1,-,-201760
6067,0,0,0,0,-,-29760
6068,0,0,0,0,R,142240
6069,29,16,6,3,H,-25680
6070,4,4,1,0,R,100200
6071,30,13,8,4,H,-94360
6072,6,5,1,1,R,7120
6073,28,17,7,3,H,-156920
6074,5,2,2,1,-,-51560
6075,0,0,0,0,R,120440
6076,29,17,6,3,H,-47480
6077,5,3,2,0,R,62280
6078,29,14,8,4,H,-122280
6079,6,5,1,1,-,-20800
6080,0,0,0,0,R,151200
6081,28,14,7,3,H,-12840
6082,6,3,1,1,R,88640
6083,28,18,7,3,H,-75400
6084,6,5,2,1,R,19960
6085,29,16,6,3,H,-147960
6086,6,3,1,0,-,-42080
6087,0,0,0,0,R,129920
6088,30,13,8,4,H,-64640
6089,6,4,1,1,R,36840
6090,29,16,7,3,H,-137200
6091,5,3,2,1,-,-31840
6092,0,0,0,0,R,140160
6093,31,13,7,4,H,-58280
6094,5,3,0,0,R,63720
6095,27,17,8,4,H,-100840
6096,8,3,1,1,-,-19360
6097,0,0,0,0,R,152640
6098,28,17,7,3,H,-11400
6099,7,4,2,1,R,73960
6100,26,17,6,3,H,-63960
6101,9,6,2,1,R,1400
6102,30,15,6,4,H,-180920
6103,5,2,1,0,-,-65040
6104,0,0,0,0,R,106960
6105,29,16,7,4,H,-71480
6106,7,2,0,0,R,30520
6107,28,17,8,4,H,-144040
6108,4,3,0,0,-,-12040
6109,0,0,0,0,R,159960
6110,28,16,8,4,H,-14600
6111,6,1,1,1,R,86880
6112,28,17,7,3,H,-77160
6113,5,2,2,1,R,28200
6114,28,18,6,3,H,-129720
6115,7,3,2,1,-,-44360
6116,0,0,0,0,R,127640
6117,28,17,7,4,H,-40800
6118,6,4,1,0,R,65080
6119,28,17,7,4,H,-103360
6120,10,5,0,0,-,-31360
6121,0,0,0,0,R,140640
6122,28,16,8,4,H,-33920
6123,5,1,1,1,R,77560
6124,30,14,7,3,H,-106480
6125,7,2,2,0,-,-16720
6126,0,0,0,0,R,155280
6127,30,13,8,4,H,-39280
6128,5,2,1,1,R,72200
6129,30,14,7,3,H,-111840
6130,4,2,2,1,R,3520
6131,31,12,8,4,H,-201040
6132,5,2,0,0,-,-79040
6133,0,0,0,0,R,92960
6134,31,12,8,4,H,-111600
6135,6,3,2,1,-,-16240
6136,0,0,0,0,R,155760
6137,29,13,6,3,H,-12160
6138,5,1,2,1,R,93200
6139,28,19,6,2,H,-60320
6140,8,3,2,1,R,15040
6141,30,14,7,4,H,-173400
6142,5,2,0,0,-,-51400
6143,0,0,0,0,R,120600
6144,29,14,8,4,H,-63960
6145,8,1,2,1,R,11400
6146,30,13,7,4,H,-177040
6147,5,2,0,0,-,-55040
6148,0,0,0,0,R,116960
6149,31,11,8,4,H,-87600
6150,5,2,2,1,R,17760
6151,29,17,6,3,H,-150160
6152,4,2,1,0,-,-24280
6153,0,0,0,0,R,147720
6154,27,17,6,3,H,-200
6155,5,2,2,0,R,109560
6156,29,16,6,3,H,-58360
6157,5,3,1,0,R,57520
6158,29,15,8,4,H,-127040
6159,5,2,0,0,-,-5040
6160,0,0,0,0,R,166960
6161,28,16,8,4,H,-7600
6162,6,3,1,1,R,93880
6163,31,13,7,3,H,-100160
6164,6,3,1,0,R,5720
6165,28,18,6,4,H,-156600
6166,4,2,1,0,-,-30720
6167,0,0,0,0,R,141280
6168,27,20,6,3,H,-6640
6169,6,3,1,0,R,99240
6170,29,14,8,4,H,-85320
6171,5,4,0,0,R,36680
6172,26,16,7,4,H,-111760
6173,8,4,0,0,-,-19760
6174,0,0,0,0,R,152240
6175,32,10,8,4,H,-62320
6176,4,3,2,1,R,53040
6177,29,16,7,3,H,-121000
6178,6,2,1,0,-,-15120
6179,0,0,0,0,R,156880
6180,31,12,8,4,H,-47680
6181,4,2,2,1,R,67680
6182,29,17,6,3,H,-100240
6183,6,4,1,0,R,5640
6184,28,18,7,4,H,-162800
6185,4,1,1,0,-,-36920
6186,0,0,0,0,R,135080
6187,29,14,8,4,H,-49480
6188,7,1,1,1,R,42000
6189,26,16,7,4,H,-106440
6190,7,3,1,1,-,-14960
6191,0,0,0,0,R,157040
6192,30,14,7,3,H,-27000
6193,6,2,2,1,R,68360
6194,29,16,7,4,H,-110080
6195,5,3,0,0,R,11920
6196,28,16,8,4,H,-162640
6197,7,4,1,1,-,-71160
6198,0,0,0,0,R,100840
6199,30,14,7,3,H,-83200
6200,5,2,2,1,R,22160
6201,29,16,7,4,H,-156280
6202,7,4,0,0,-,-54280
6203,0,0,0,0,R,117720
6204,28,17,8,4,H,-56840
6205,5,3,1,1,R,54640
6206,28,17,7,3,H,-109400
6207,7,3,2,1,-,-24040
6208,0,0,0,0,R,147960
6209,28,15,6,3,H,-9960
6210,6,3,2,1,R,85400
6211,30,13,7,4,H,-103040
6212,5,4,0,0,R,18960
6213,29,16,8,4,H,-165600
6214,5,3,1,1,-,-54120
6215,0,0,0,0,R,117880
6216,30,16,7,3,H,-66160
6217,3,1,2,1,R,59200
6218,31,13,8,5,H,-149760
6219,5,3,0,0,-,-27760
6220,0,0,0,0,R,144240
6221,29,16,8,4,H,-40320
6222,6,3,2,1,R,55040
6223,31,13,8,4,H,-149520
6224,6,2,1,1,-,-48040
6225,0,0,0,0,R,123960
6226,29,13,7,3,H,-50080
6227,8,5,2,1,R,25280
6228,30,15,7,4,H,-163160
6229,7,3,1,0,-,-67280
6230,0,0,0,0,R,104720
6231,29,16,8,4,H,-79840
6232,6,2,2,1,R,15520
6233,30,16,7,4,H,-172920
6234,5,2,0,0,-,-50920
6235,0,0,0,0,R,121080
6236,27,18,8,5,H,-47880
6237,4,3,0,0,R,84120
6238,30,15,8,4,H,-110440
6239,6,3,2,1,-,-15080
6240,0,0,0,0,R,156920
6241,30,17,6,3,H,-21000
6242,5,3,1,0,R,94880
6243,28,19,7,4,H,-73560
6244,4,2,1,0,R,52320
6245,31,13,8,4,H,-152240
6246,5,2,0,0,-,-30240
6247,0,0,0,0,R,141760
6248,28,18,8,4,H,-32800
6249,6,1,1,1,R,68680
6250,30,15,7,3,H,-115360
6251,5,1,2,0,-,-5600
6252,0,0,0,0,R,166400
6253,30,14,8,4,H,-28160
6254,5,3,1,1,R,83320
6255,31,13,7,3,H,-110720
6256,4,3,1,0,R,15160
6257,29,15,8,4,H,-169400
6258,6,3,1,1,-,-67920
6259,0,0,0,0,R,104080
6260,32,11,8,4,H,-110480
6261,4,3,0,0,R,21520
6262,26,19,6,3,H,-116400
6263,5,1,2,1,-,-11040
6264,0,0,0,0,R,160960
6265,33,10,8,4,H,-63600
6266,6,5,2,1,R,31760
6267,30,16,7,4,H,-156680
6268,4,1,1,0,-,-30800
6269,0,0,0,0,R,141200
6270,29,17,8,4,H,-43360
6271,6,3,1,1,R,58120
6272,31,14,7,3,H,-135920
6273,4,2,2,0,-,-16160
6274,0,0,0,0,R,155840
6275,30,14,8,4,H,-38720
6276,5,1,1,1,R,72760
6277,29,18,7,3,H,-101280
6278,5,3,2,1,R,4080
6279,27,16,7,4,H,-154360
6280,6,3,2,1,-,-59000
6281,0,0,0,0,R,113000
6282,30,16,6,3,H,-64920
6283,7,3,1,1,R,26560
6284,30,14,8,4,H,-168000
6285,5,2,2,1,-,-62640
6286,0,0,0,0,R,109360
6287,28,20,6,3,H,-48560
6288,3,2,2,1,R,76800
6289,30,15,7,4,H,-111640
6290,5,3,0,0,R,10360
6291,28,18,8,3,H,-159800
6292,5,3,1,1,-,-48320
6293,0,0,0,0,R,123680
6294,30,15,7,3,H,-60360
6295,5,1,2,1,R,45000
6296,29,15,7,4,H,-133440
6297,6,5,1,0,-,-27560
6298,0,0,0,0,R,144440
6299,32,11,8,4,H,-70120
6300,6,5,2,1,R,25240
6301,30,15,7,4,H,-163200
6302,5,2,0,0,-,-41200
6303,0,0,0,0,R,130800
6304,29,16,8,4,H,-53760
6305,6,3,2,1,R,41600
6306,30,17,6,4,H,-140720
6307,4,2,1,0,-,-14840
6308,0,0,0,0,R,157160
6309,31,12,8,4,H,-47400
6310,4,2,1,1,R,74080
6311,29,17,7,3,H,-99960
6312,4,1,2,1,R,15400
6313,30,16,7,4,H,-173040
6314,7,2,1,0,-,-77160
6315,0,0,0,0,R,94840
6316,28,14,8,4,H,-79720
6317,6,4,0,0,R,32280
6318,28,17,8,4,H,-142280
6319,7,4,1,1,-,-50800
6320,0,0,0,0,R,121200
6321,30,16,7,2,H,-58440
6322,6,2,2,1,R,36920
6323,34,7,8,5,H,-202040
6324,5,1,2,1,-,-96680
6325,0,0,0,0,R,75320
6326,31,13,8,4,H,-129240
6327,4,4,1,1,-,-7760
6328,0,0,0,0,R,164240
6329,31,14,7,3,H,-29800
6330,4,2,1,0,R,96080
6331,28,19,7,4,H,-72360
6332,7,1,0,0,R,29640
6333,28,13,8,4,H,-144920
6334,5,4,0,0,-,-22920
6335,0,0,0,0,R,149080
6336,28,18,8,4,H,-25480
6337,6,2,1,1,R,76000
6338,30,16,7,2,H,-103640
6339,5,1,2,0,R,6120
6340,29,17,8,4,H,-178440
6341,5,2,0,0,-,-56440
6342,0,0,0,0,R,115560
6343,28,17,8,4,H,-59000
6344,5,1,1,1,R,52480
6345,28,18,7,3,H,-111560
6346,4,2,2,1,R,3800
6347,30,16,7,4,H,-184640
6348,4,1,1,0,-,-58760
6349,0,0,0,0,R,113240
6350,29,12,8,4,H,-71320
6351,6,2,1,1,R,30160
6352,31,14,7,3,H,-163880
6353,5,4,1,0,-,-48000
6354,0,0,0,0,R,124000
6355,29,16,8,4,H,-60560
6356,6,2,0,0,R,51440
6357,30,14,8,4,H,-143120
6358,5,2,2,1,-,-37760
6359,0,0,0,0,R,134240
6360,29,18,6,3,H,-33680
6361,4,1,1,0,R,92200
6362,29,15,8,4,H,-92360
6363,6,2,1,1,R,9120
6364,32,13,7,3,H,-194920
6365,4,1,1,0,-,-69040
6366,0,0,0,0,R,102960
6367,29,17,8,4,H,-81600
6368,6,2,0,0,R,30400
6369,27,16,7,4,H,-128040
6370,6,4,0,0,-,-16040
6371,0,0,0,0,R,155960
6372,31,12,8,4,H,-48600
6373,6,2,2,1,R,46760
6374,30,14,8,4,H,-147800
6375,5,2,1,1,-,-36320
6376,0,0,0,0,R,135680
6377,30,15,7,3,H,-48360
6378,3,1,2,1,R,77000
6379,30,16,7,4,H,-111440
6380,4,2,1,0,R,14440
6381,30,15,8,4,H,-180120
6382,6,2,1,1,-,-78640
6383,0,0,0,0,R,93360
6384,31,14,7,3,H,-100680
6385,4,2,1,0,R,25200
6386,29,12,8,4,H,-159360
6387,6,1,1,1,-,-57880
6388,0,0,0,0,R,114120
6389,29,17,7,3,H,-59920
6390,5,2,2,1,R,45440
6391,30,15,7,4,H,-143000
6392,5,4,0,0,-,-21000
6393,0,0,0,0,R,151000
6394,29,16,8,4,H,-33560
6395,4,2,1,1,R,87920
6396,29,17,7,3,H,-86120
6397,4,3,2,1,R,29240
6398,31,14,7,4,H,-169200
6399,5,1,0,0,-,-47200
6400,0,0,0,0,R,124800
6401,28,17,8,4,H,-49760
6402,6,2,1,1,R,51720
6403,30,12,7,3,H,-132320
6404,5,4,2,1,-,-26960
6405,0,0,0,0,R,145040
6406,30,15,7,4,H,-43400
6407,9,4,0,0,R,38600
6408,28,17,8,4,H,-135960
6409,6,3,1,1,-,-34480
6410,0,0,0,0,R,137520
6411,29,17,7,3,H,-36520
6412,4,1,2,1,R,78840
6413,31,12,8,4,H,-125720
6414,4,3,0,0,R,6280
6415,29,16,8,4,H,-178280
6416,5,1,1,1,-,-66800
6417,0,0,0,0,R,105200
6418,30,15,7,3,H,-78840
6419,4,2,2,0,R,40920
6420,29,17,8,4,H,-143640
6421,7,1,0,0,-,-41640
6422,0,0,0,0,R,130360
6423,27,16,7,4,H,-28080
6424,6,5,0,0,R,83920
6425,28,17,8,5,H,-95040
6426,7,4,1,0,R,840
6427,31,14,7,3,H,-193200
6428,5,4,1,0,-,-77320
6429,0,0,0,0,R,94680
6430,29,16,8,4,H,-89880
6431,5,1,0,0,R,32120
6432,29,16,8,4,H,-152440
6433,4,3,1,1,-,-30960
6434,0,0,0,0,R,141040
6435,30,16,7,3,H,-43000
6436,4,0,2,1,R,72360
6437,33,10,8,4,H,-152200
6438,6,2,2,1,-,-56840
6439,0,0,0,0,R,115160
6440,29,15,6,3,H,-52760
6441,5,1,2,1,R,52600
6442,28,20,6,3,H,-105320
6443,6,4,2,1,-,-9960
6444,0,0,0,0,R,162040
6445,31,13,8,4,H,-42520
6446,6,5,1,1,R,58960
6447,30,15,7,3,H,-125080
6448,5,1,2,1,-,-19720
6449,0,0,0,0,R,152280
6450,30,15,8,4,H,-42280
6451,6,0,1,1,R,59200
6452,30,15,7,3,H,-124840
6453,3,2,2,1,R,520
6454,30,16,7,4,H,-187920
6455,5,3,1,0,-,-72040
6456,0,0,0,0,R,99960
6457,28,16,7,4,H,-68480
6458,6,1,1,0,R,37400
6459,29,16,8,4,H,-147160
6460,8,0,2,1,-,-71800
6461,0,0,0,0,R,100200
6462,28,20,6,3,H,-57720
6463,4,3,2,1,R,57640
6464,31,12,8,5,H,-151320
6465,6,2,1,1,-,-49840
6466,0,0,0,0,R,122160
6467,28,19,7,3,H,-41880
6468,6,2,2,1,R,53480
6469,31,14,7,4,H,-144960
6470,7,1,1,1,-,-53480
6471,0,0,0,0,R,118520
6472,29,18,7,3,H,-55520
6473,6,3,2,1,R,39840
6474,31,13,8,4,H,-164720
6475,4,3,0,0,-,-32720
6476,0,0,0,0,R,139280
6477,27,16,7,4,H,-19160
6478,6,3,0,0,R,92840
6479,30,15,8,4,H,-101720
6480,9,4,2,1,-,-36360
6481,0,0,0,0,R,135640
6482,30,17,6,3,H,-42280
6483,4,2,1,0,R,83600
6484,29,16,8,4,H,-100960
6485,6,3,1,1,R,520
6486,31,14,7,3,H,-193520
6487,4,3,1,0,-,-67640
6488,0,0,0,0,R,104360
6489,28,18,7,4,H,-64080
6490,5,3,0,0,R,57920
6491,30,15,8,4,H,-136640
6492,8,2,2,1,-,-61280
6493,0,0,0,0,R,110720
6494,28,15,6,3,H,-47200
6495,3,1,2,1,R,78160
6496,30,17,6,4,H,-104160
6497,5,2,1,0,R,11720
6498,32,11,8,4,H,-202840
6499,5,2,2,1,-,-97480
6500,0,0,0,0,R,74520
6501,30,15,7,4,H,-113920
6502,5,2,0,0,R,8080
6503,30,14,8,4,H,-186480
6504,5,1,2,1,-,-81120
6505,0,0,0,0,R,90880
6506,31,13,8,4,H,-113680
6507,4,3,0,0,R,18320
6508,30,14,8,4,H,-176240
6509,6,4,2,1,-,-80880
6510,0,0,0,0,R,91120
6511,27,17,6,3,H,-56800
6512,5,1,2,1,R,48560
6513,29,17,6,3,H,-119360
6514,6,4,1,0,-,-13480
6515,0,0,0,0,R,158520
6516,29,16,8,4,H,-26040
6517,4,3,0,0,R,105960
6518,31,13,8,4,H,-98600
6519,4,3,2,1,R,16760
6520,30,15,7,4,H,-171680
6521,5,1,0,0,-,-49680
6522,0,0,0,0,R,122320
6523,30,14,8,4,H,-72240
6524,5,2,2,1,R,33120
6525,30,15,7,4,H,-155320
6526,5,5,0,0,-,-33320
6527,0,0,0,0,R,138680
6528,30,15,8,3,H,-51480
6529,7,2,1,1,R,40000
6530,30,13,7,3,H,-144040
6531,4,2,2,1,-,-28680
6532,0,0,0,0,R,143320
6533,30,16,7,4,H,-45120
6534,5,2,1,0,R,70760
6535,30,14,8,4,H,-123800
6536,5,2,1,1,-,-12320
6537,0,0,0,0,R,159680
6538,32,12,8,4,H,-54880
6539,3,3,0,0,R,87120
6540,30,14,8,4,H,-107440
6541,5,1,1,1,R,4040
6542,30,15,7,3,H,-180000
6543,3,1,2,1,-,-54640
6544,0,0,0,0,R,117360
6545,32,11,8,4,H,-97200
6546,5,2,1,1,R,14280
6547,30,12,7,3,H,-169760
6548,5,2,2,1,-,-64400
6549,0,0,0,0,R,107600
6550,32,11,8,4,H,-106960
6551,6,4,1,1,-,-5480
6552,0,0,0,0,R,166520
6553,32,12,7,4,H,-41920
6554,7,2,1,0,R,53960
6555,30,14,8,4,H,-140600
6556,5,4,2,1,-,-35240
6557,0,0,0,0,R,136760
6558,31,14,7,4,H,-61680
6559,5,3,0,0,R,60320
6560,29,16,8,4,H,-124240
6561,8,3,2,1,-,-48880
6562,0,0,0,0,R,123120
6563,30,16,7,4,H,-65320
6564,6,3,0,0,R,46680
6565,28,16,6,4,H,-115640
6566,4,2,1,0,R,10240
6567,29,16,8,3,H,-169920
6568,6,5,0,0,-,-57920
6569,0,0,0,0,R,114080
6570,28,18,8,4,H,-60480
6571,5,2,1,1,R,51000
6572,29,17,7,3,H,-123040
6573,4,2,2,1,-,-7680
6574,0,0,0,0,R,164320
6575,29,18,6,3,H,-3600
6576,4,3,1,0,R,122280
6577,29,15,8,4,H,-62280
6578,5,4,1,1,R,49200
6579,30,15,7,3,H,-134840
6580,4,2,2,1,-,-19480
6581,0,0,0,0,R,152520
6582,30,12,7,4,H,-35920
6583,6,2,0,0,R,76080
6584,30,15,8,4,H,-118480
6585,4,3,1,1,R,3000
6586,30,15,7,3,H,-181040
6587,4,1,2,0,-,-61280
6588,0,0,0,0,R,110720
6589,29,16,8,4,H,-73840
6590,4,1,0,0,R,58160
6591,30,15,8,4,H,-136400
6592,5,2,2,1,-,-31040
6593,0,0,0,0,R,140960
6594,29,18,6,3,H,-26960
6595,4,4,1,0,R,98920
6596,32,11,8,4,H,-115640
6597,5,2,2,1,-,-10280
6598,0,0,0,0,R,161720
6599,30,17,6,3,H,-16200
6600,7,1,1,0,R,79680
6601,28,16,6,3,H,-78240
6602,6,4,2,0,R,21520
6603,28,19,7,4,H,-146920
6604,6,2,0,0,-,-34920
6605,0,0,0,0,R,137080
6606,31,12,8,4,H,-67480
6607,5,2,2,1,R,37880
6608,31,13,8,5,H,-171080
6609,4,2,0,0,-,-39080
6610,0,0,0,0,R,132920
6611,28,17,8,4,H,-41640
6612,4,2,1,1,R,79840
6613,32,13,7,3,H,-124200
6614,4,3,1,0,R,1680
6615,29,16,8,4,H,-182880
6616,7,5,0,0,-,-80880
6617,0,0,0,0,R,91120
6618,28,15,7,4,H,-77320
6619,5,2,0,0,R,44680
6620,27,19,8,4,H,-119880
6621,6,1,0,0,-,-7880
6622,0,0,0,0,R,164120
6623,27,18,8,5,H,-4840
6624,4,3,0,0,R,127160
6625,28,18,8,4,H,-47400
6626,5,3,1,1,R,64080
6627,29,18,7,3,H,-109960
6628,4,2,2,1,R,5400
6629,30,16,7,4,H,-183040
6630,5,1,0,0,-,-61040
6631,0,0,0,0,R,110960
6632,31,13,8,4,H,-93600
6633,4,3,2,1,R,21760
6634,29,18,6,3,H,-146160
6635,5,3,1,0,-,-30280
6636,0,0,0,0,R,141720
6637,29,14,7,4,H,-36720
6638,5,3,1,0,R,79160
6639,32,11,8,4,H,-135400
6640,6,0,2,1,-,-40040
6641,0,0,0,0,R,131960
6642,29,18,6,3,H,-35960
6643,4,3,1,0,R,89920
6644,30,14,8,4,H,-104640
6645,5,2,1,1,R,6840
6646,32,13,7,3,H,-197200
6647,4,3,1,0,-,-71320
6648,0,0,0,0,R,100680
6649,30,14,8,4,H,-93880
6650,5,1,1,1,R,17600
6651,31,14,7,3,H,-176440
6652,6,2,1,0,-,-70560
6653,0,0,0,0,R,101440
6654,29,14,6,3,H,-66480
6655,4,1,1,0,R,59400
6656,29,15,8,4,H,-125160
6657,6,2,0,0,-,-13160
6658,0,0,0,0,R,158840
6659,28,17,8,4,H,-15720
6660,6,3,1,1,R,85760
6661,31,14,7,3,H,-108280
6662,4,2,1,0,R,17600
6663,29,16,8,4,H,-166960
6664,6,3,1,1,-,-65480
6665,0,0,0,0,R,106520
6666,30,15,7,3,H,-77520
6667,4,3,2,0,R,42240
6668,29,15,8,4,H,-142320
6669,5,3,1,1,-,-30840
6670,0,0,0,0,R,141160
6671,28,15,7,3,H,-22880
6672,6,2,2,1,R,72480
6673,30,16,7,4,H,-115960
6674,5,3,1,0,-,-80
6675,0,0,0,0,R,171920
6676,29,16,8,4,H,-12640
6677,6,1,1,1,R,88840
6678,30,16,7,3,H,-95200
6679,3,1,2,1,R,30160
6680,29,18,6,3,H,-137760
6681,4,1,1,0,-,-11880
6682,0,0,0,0,R,160120
6683,29,15,8,4,H,-24440
6684,6,2,1,1,R,77040
6685,30,16,7,3,H,-107000
6686,5,1,2,1,-,-1640
6687,0,0,0,0,R,170360
6688,30,14,8,4,H,-24200
6689,5,2,1,1,R,87280
6690,26,19,6,3,H,-50640
6691,6,3,0,0,R,61360
6692,31,13,8,4,H,-143200
6693,4,2,2,1,-,-27840
6694,0,0,0,0,R,144160
6695,31,12,8,4,H,-60400
6696,6,3,1,1,R,41080
6697,30,15,7,3,H,-142960
6698,3,2,2,1,-,-17600
6699,0,0,0,0,R,154400
6700,30,15,7,4,H,-34040
6701,5,1,0,0,R,87960
6702,28,18,8,4,H,-86600
6703,7,3,1,1,R,4880
6704,30,16,7,3,H,-179160
6705,3,2,2,1,-,-53800
6706,0,0,0,0,R,118200
6707,30,13,6,3,H,-59720
6708,6,3,2,0,R,40040
6709,29,16,8,3,H,-140120
6710,4,3,0,0,-,-8120
6711,0,0,0,0,R,163880
6712,28,17,8,4,H,-10680
6713,5,1,1,1,R,100800
6714,29,17,7,3,H,-73240
6715,6,1,2,1,R,22120
6716,31,12,8,4,H,-182440
6717,6,4,2,1,-,-87080
6718,0,0,0,0,R,84920
6719,31,14,7,4,H,-113520
6720,5,3,0,0,R,8480
6721,28,17,8,4,H,-166080
6722,5,3,1,1,-,-54600
6723,0,0,0,0,R,117400
6724,29,14,7,3,H,-56640
6725,5,4,2,1,R,48720
6726,30,15,7,4,H,-139720
6727,6,4,0,0,-,-27720
6728,0,0,0,0,R,144280
6729,29,16,8,4,H,-40280
6730,6,2,0,0,R,71720
6731,32,11,8,4,H,-142840
6732,3,3,2,1,-,-17480
6733,0,0,0,0,R,154520
6734,32,11,8,4,H,-60040
6735,5,3,1,1,R,51440
6736,29,18,7,3,H,-122600
6737,4,0,2,1,-,-7240
